25.8	14793
25.8	14861
25.8	15103
25.8	15234
25.8	15453
25.8	15482
25.8	15674
25.8	15989
25.9	617
25.9	839
25.9	845
25.9	935
25.9	936
25.9	968
25.9	1022
25.9	1787
25.9	1979
25.9	2202
25.9	2219
25.9	2874
25.9	3135
25.9	3164
25.9	3419
25.9	3847
25.9	4325
25.9	4540
25.9	4619
25.9	4884
25.9	4936
25.9	5253
25.9	5313
25.9	5603
25.9	5747
25.9	6051
25.9	6083
25.9	6278
25.9	7581
25.9	7662
25.9	7838
25.9	8069
25.9	8430
25.9	8495
25.9	8598
25.9	8648
25.9	8916
25.9	8997
25.9	9093
25.9	9123
25.9	9222
25.9	9699
25.9	10119
25.9	10139
25.9	10344
25.9	10422
25.9	10732
25.9	11263
25.9	11279
25.9	11412
25.9	11594
25.9	11662
25.9	11700
25.9	11791
25.9	12002
25.9	12113
25.9	12197
25.9	12327
25.9	12435
25.9	12518
25.9	12532
25.9	12948
25.9	13427
25.9	13504
25.9	13688
25.9	13853
25.9	13977
25.9	13994
25.9	14070
25.9	14415
25.9	14746
25.9	15157
25.9	15163
25.9	15197
25.9	15219
25.9	15710
25.9	15846
26	29
26	406
26	608
26	892
26	917
26	1186
26	1221
26	1391
26	1598
26	1670
26	1751
26	1968
26	3472
26	3600
26	4000
26	4127
26	4501
26	4862
26	4947
26	5841
26	6147
26	6238
26	6449
26	6562
26	6627
26	6646
26	6980
26	7251
26	7254
26	7589
26	7785
26	8030
26	8696
26	8917
26	9151
26	9264
26	9577
26	9758
26	9795
26	9859
26	10001
26	10114
26	10330
26	10347
26	10576
26	10959
26	11185
26	11201
26	11240
26	11248
26	11295
26	11350
26	11682
26	11713
26	11863
26	11894
26	11932
26	12015
26	12103
26	12151
26	12167
26	12301
26	12854
26	12938
26	13138
26	13156
26	13753
26	14304
26	14644
26	15060
26	15114
26	15122
26	15250
26	15321
26	15336
26	15416
26	15523
26	15535
26	15677
26	15681
26	15733
26.1	121
26.1	444
26.1	680
26.1	1008
26.1	1055
26.1	1249
26.1	1312
26.1	1440
26.1	1762
26.1	1777
26.1	1986
26.1	2007
26.1	2342
26.1	2363
26.1	2630
26.1	2815
26.1	2876
26.1	3376
26.1	3442
26.1	3481
26.1	3494
26.1	3775
26.1	3907
26.1	4182
26.1	4246
26.1	4448
26.1	4769
26.1	4996
26.1	5191
26.1	5212
26.1	5435
26.1	5625
26.1	5670
26.1	6138
26.1	6194
26.1	6341
26.1	6555
26.1	6859
26.1	6900
26.1	6924
26.1	7201
26.1	7270
26.1	7390
26.1	7591
26.1	7749
26.1	7877
26.1	7930
26.1	8005
26.1	8098
26.1	8414
26.1	8685
26.1	8816
26.1	8910
26.1	8931
26.1	9060
26.1	9166
26.1	9470
26.1	9505
26.1	9512
26.1	9840
26.1	9843
26.1	9915
26.1	10113
26.1	10395
26.1	10498
26.1	10600
26.1	10822
26.1	11637
26.1	11864
26.1	11874
26.1	12016
26.1	12297
26.1	12459
26.1	12474
26.1	12761
26.1	12840
26.1	12884
26.1	13003
26.1	13137
26.1	13328
26.1	13338
26.1	13529
26.1	13647
26.1	13861
26.1	14226
26.1	14424
26.1	14545
26.1	14758
26.1	14948
26.1	15188
26.1	15239
26.1	15258
26.1	15590
26.1	15758
26.1	15895
26.2	90
26.2	255
26.2	322
26.2	349
26.2	633
26.2	916
26.2	945
26.2	1536
26.2	1633
26.2	1712
26.2	1775
26.2	1991
26.2	2104
26.2	2138
26.2	2533
26.2	2969
26.2	3195
26.2	3246
26.2	3275
26.2	3512
26.2	3604
26.2	3830
26.2	3884
26.2	4075
26.2	4267
26.2	4348
26.2	4430
26.2	4559
26.2	4732
26.2	4752
26.2	5005
26.2	5108
26.2	5308
26.2	5427
26.2	5884
26.2	5977
26.2	6123
26.2	6224
26.2	6390
26.2	6409
26.2	6498
26.2	6635
26.2	6766
26.2	6957
26.2	7079
26.2	7290
26.2	7871
26.2	7874
26.2	7895
26.2	8017
26.2	8086
26.2	8446
26.2	8508
26.2	8539
26.2	8867
26.2	9025
26.2	9062
26.2	9653
26.2	9823
26.2	9829
26.2	9847
26.2	10339
26.2	10723
26.2	10922
26.2	10964
26.2	11015
26.2	11052
26.2	11270
26.2	11376
26.2	11407
26.2	11671
26.2	11794
26.2	11933
26.2	11970
26.2	12358
26.2	12395
26.2	12495
26.2	12605
26.2	12793
26.2	13067
26.2	13363
26.2	13498
26.2	13629
26.2	13771
26.2	14287
26.2	14401
26.2	14613
26.2	14727
26.2	14773
26.2	15125
26.2	15283
26.2	15312
26.2	15552
26.2	15844
26.2	15996
26.3	80
26.3	151
26.3	154
26.3	320
26.3	442
26.3	603
26.3	851
26.3	990
26.3	1007
26.3	1085
26.3	1150
26.3	1480
26.3	1486
26.3	1495
26.3	1591
26.3	1767
26.3	1841
26.3	1886
26.3	1938
26.3	1983
26.3	2200
26.3	2474
26.3	2611
26.3	2792
26.3	3000
26.3	3092
26.3	3256
26.3	3308
26.3	3428
26.3	3885
26.3	3931
26.3	4001
26.3	4032
26.3	4151
26.3	4291
26.3	4369
26.3	4375
26.3	4668
26.3	4781
26.3	4900
26.3	4946
26.3	5411
26.3	5765
26.3	5837
26.3	6242
26.3	6452
26.3	6968
26.3	7411
26.3	7483
26.3	7485
26.3	7714
26.3	8124
26.3	8149
26.3	8154
26.3	8633
26.3	8699
26.3	8920
26.3	8932
26.3	9135
26.3	9147
26.3	9161
26.3	9644
26.3	10410
26.3	10445
26.3	10520
26.3	10621
26.3	10970
26.3	11387
26.3	11433
26.3	11668
26.3	11816
26.3	11854
26.3	12040
26.3	12094
26.3	12237
26.3	12240
26.3	12574
26.3	12635
26.3	12636
26.3	12650
26.3	12693
26.3	12924
26.3	13073
26.3	13077
26.3	13109
26.3	13202
26.3	13285
26.3	13292
26.3	13350
26.3	13632
26.3	13674
26.3	13699
26.3	14067
26.3	14116
26.3	14142
26.3	14193
26.3	14383
26.3	14731
26.3	14774
26.3	14882
26.3	15003
26.3	15150
26.3	15166
26.3	15277
26.3	15557
26.3	15627
26.3	15747
26.3	15888
26.4	36
26.4	174
26.4	193
26.4	291
26.4	338
26.4	417
26.4	469
26.4	782
26.4	838
26.4	1049
26.4	1065
26.4	1248
26.4	1487
26.4	1491
26.4	1512
26.4	1615
26.4	1616
26.4	1744
26.4	1906
26.4	1909
26.4	2154
26.4	2294
26.4	2531
26.4	2704
26.4	2904
26.4	2994
26.4	3010
26.4	3088
26.4	3383
26.4	3483
26.4	3811
26.4	3950
26.4	4116
26.4	4308
26.4	4423
26.4	4480
26.4	4504
26.4	4529
26.4	4592
26.4	4599
26.4	4611
26.4	4660
26.4	5052
26.4	5093
26.4	5167
26.4	5173
26.4	5251
26.4	5478
26.4	5530
26.4	5593
26.4	5859
26.4	5902
26.4	6032
26.4	6060
26.4	6249
26.4	6268
26.4	6280
26.4	6451
26.4	6493
26.4	6552
26.4	6606
26.4	6657
26.4	7275
26.4	7294
26.4	7360
26.4	7439
26.4	7891
26.4	8050
26.4	8209
26.4	8226
26.4	8240
26.4	8267
26.4	8336
26.4	8375
26.4	8417
26.4	8871
26.4	9010
26.4	9336
26.4	9360
26.4	9412
26.4	9420
26.4	9610
26.4	10158
26.4	10170
26.4	10446
26.4	10461
26.4	10726
26.4	10921
26.4	11018
26.4	11695
26.4	11719
26.4	12069
26.4	12175
26.4	12477
26.4	12501
26.4	12688
26.4	13013
26.4	13257
26.4	13334
26.4	13459
26.4	13460
26.4	13519
26.4	13662
26.4	13764
26.4	13834
26.4	13846
26.4	14148
26.4	14264
26.4	14270
26.4	14438
26.4	14490
26.4	14733
26.4	14786
26.4	14831
26.4	15257
26.4	15307
26.4	15536
26.4	15691
26.4	15706
26.4	15953
26.5	128
26.5	156
26.5	209
26.5	352
26.5	462
26.5	518
26.5	623
26.5	636
26.5	641
26.5	654
26.5	729
26.5	1000
26.5	1086
26.5	1163
26.5	1190
26.5	1213
26.5	1240
26.5	1250
26.5	1314
26.5	1323
26.5	1422
26.5	1647
26.5	1783
26.5	1910
26.5	1911
26.5	1946
26.5	2065
26.5	2172
26.5	2208
26.5	2337
26.5	2484
26.5	2808
26.5	2846
26.5	2911
26.5	3018
26.5	3168
26.5	3250
26.5	3387
26.5	3455
26.5	3475
26.5	3582
26.5	3671
26.5	3747
26.5	4016
26.5	4276
26.5	4600
26.5	4657
26.5	4967
26.5	4970
26.5	5006
26.5	5077
26.5	5163
26.5	5220
26.5	5275
26.5	5289
26.5	5299
26.5	5423
26.5	5550
26.5	5779
26.5	5924
26.5	6117
26.5	6347
26.5	6424
26.5	6762
26.5	7108
26.5	7232
26.5	7453
26.5	7564
26.5	7669
26.5	7703
26.5	7933
26.5	8117
26.5	8193
26.5	8280
26.5	8568
26.5	8781
26.5	8856
26.5	8927
26.5	9096
26.5	9175
26.5	9223
26.5	9440
26.5	9455
26.5	9486
26.5	9501
26.5	9517
26.5	9957
26.5	10438
26.5	10679
26.5	11090
26.5	11205
26.5	11319
26.5	11344
26.5	11438
26.5	11460
26.5	11508
26.5	11638
26.5	11643
26.5	11784
26.5	11805
26.5	11823
26.5	12011
26.5	12037
26.5	12155
26.5	12207
26.5	12213
26.5	12690
26.5	12766
26.5	12808
26.5	12895
26.5	12949
26.5	12964
26.5	13620
26.5	13701
26.5	13757
26.5	14205
26.5	14275
26.5	14327
26.5	14363
26.5	14805
26.5	15097
26.5	15148
26.5	15196
26.5	15243
26.5	15253
26.5	15518
26.5	15697
26.5	15774
26.5	15914
26.5	15927
26.6	60
26.6	323
26.6	661
26.6	675
26.6	759
26.6	787
26.6	896
26.6	1080
26.6	1170
26.6	1511
26.6	1581
26.6	1959
26.6	2046
26.6	2148
26.6	2280
26.6	2283
26.6	2783
26.6	2862
26.6	2914
26.6	2935
26.6	2968
26.6	3136
26.6	3278
26.6	3374
26.6	3645
26.6	3755
26.6	3858
26.6	4068
26.6	4288
26.6	4518
26.6	4607
26.6	4658
26.6	4730
26.6	4767
26.6	4997
26.6	5113
26.6	5156
26.6	5171
26.6	5245
26.6	5248
26.6	5290
26.6	5316
26.6	5366
26.6	5396
26.6	5413
26.6	5415
26.6	5645
26.6	6423
26.6	6463
26.6	6474
26.6	6585
26.6	6769
26.6	7107
26.6	7144
26.6	7173
26.6	7456
26.6	7794
26.6	7834
26.6	7943
26.6	7985
26.6	8577
26.6	8597
26.6	8691
26.6	9053
26.6	9154
26.6	9168
26.6	9353
26.6	9525
26.6	9983
26.6	10180
26.6	10282
26.6	10288
26.6	10489
26.6	10525
26.6	10579
26.6	10786
26.6	10803
26.6	11202
26.6	11216
26.6	11377
26.6	11482
26.6	11502
26.6	11506
26.6	11724
26.6	11839
26.6	11859
26.6	12148
26.6	12279
26.6	12530
26.6	12548
26.6	12589
26.6	12987
26.6	13064
26.6	13086
26.6	13108
26.6	13147
26.6	13374
26.6	13478
26.6	13651
26.6	13668
26.6	13734
26.6	13923
26.6	14162
26.6	14390
26.6	14420
26.6	14448
26.6	14772
26.6	14810
26.6	15090
26.6	15162
26.6	15208
26.6	15461
26.6	15626
26.6	15653
26.6	15828
26.7	133
26.7	146
26.7	310
26.7	321
26.7	432
26.7	716
26.7	793
26.7	798
26.7	860
26.7	893
26.7	1023
26.7	1084
26.7	1191
26.7	1251
26.7	1276
26.7	1420
26.7	1507
26.7	1715
26.7	1806
26.7	1879
26.7	2079
26.7	2201
26.7	2203
26.7	2288
26.7	2311
26.7	2333
26.7	2382
26.7	2447
26.7	2830
26.7	3213
26.7	3432
26.7	3704
26.7	3876
26.7	3980
26.7	4313
26.7	4387
26.7	4508
26.7	4614
26.7	4665
26.7	4773
26.7	5074
26.7	5221
26.7	5269
26.7	5323
26.7	5393
26.7	5409
26.7	5579
26.7	5891
26.7	5929
26.7	5942
26.7	6581
26.7	6656
26.7	6722
26.7	6785
26.7	6802
26.7	6991
26.7	7038
26.7	7064
26.7	7135
26.7	7353
26.7	7745
26.7	7955
26.7	7994
26.7	8060
26.7	8126
26.7	8550
26.7	8569
26.7	8761
26.7	8789
26.7	8828
26.7	9097
26.7	9322
26.7	9394
26.7	9522
26.7	9634
26.7	9786
26.7	9803
26.7	9955
26.7	10033
26.7	10251
26.7	10393
26.7	10533
26.7	10565
26.7	10680
26.7	10704
26.7	10925
26.7	11021
26.7	11164
26.7	11288
26.7	11320
26.7	11332
26.7	11400
26.7	11425
26.7	11435
26.7	11588
26.7	11627
26.7	11697
26.7	11812
26.7	11847
26.7	12061
26.7	12352
26.7	12509
26.7	12535
26.7	12630
26.7	12678
26.7	12751
26.7	12757
26.7	13143
26.7	13797
26.7	13935
26.7	14103
26.7	14283
26.7	14386
26.7	14427
26.7	14443
26.7	14475
26.7	14480
26.7	15020
26.7	15106
26.7	15235
26.7	15414
26.7	15506
26.7	15629
26.7	15887
26.8	272
26.8	295
26.8	357
26.8	465
26.8	599
26.8	738
26.8	800
26.8	907
26.8	949
26.8	964
26.8	1018
26.8	1374
26.8	1634
26.8	1945
26.8	2035
26.8	2176
26.8	2231
26.8	2241
26.8	2528
26.8	2569
26.8	3008
26.8	3034
26.8	3076
26.8	3298
26.8	3433
26.8	3556
26.8	3761
26.8	3815
26.8	3983
26.8	4019
26.8	4199
26.8	4425
26.8	4548
26.8	4691
26.8	4754
26.8	4891
26.8	4999
26.8	5146
26.8	5408
26.8	5581
26.8	5701
26.8	5799
26.8	5883
26.8	5894
26.8	6038
26.8	6116
26.8	6158
26.8	6434
26.8	6534
26.8	6595
26.8	7203
26.8	7244
26.8	7438
26.8	7675
26.8	8070
26.8	8074
26.8	8148
26.8	8697
26.8	8719
26.8	8741
26.8	8873
26.8	8900
26.8	9200
26.8	9396
26.8	9560
26.8	9620
26.8	9721
26.8	9976
26.8	10066
26.8	10247
26.8	10457
26.8	10462
26.8	10638
26.8	10640
26.8	10793
26.8	10824
26.8	10857
26.8	10961
26.8	10991
26.8	11012
26.8	11196
26.8	11234
26.8	11293
26.8	11330
26.8	11353
26.8	11439
26.8	11557
26.8	11582
26.8	11596
26.8	11614
26.8	11790
26.8	11814
26.8	11954
26.8	11966
26.8	11968
26.8	11982
26.8	12042
26.8	12074
26.8	12149
26.8	12220
26.8	12244
26.8	12391
26.8	12593
26.8	12617
26.8	12670
26.8	12904
26.8	13036
26.8	13076
26.8	13260
26.8	13315
26.8	13365
26.8	13397
26.8	13527
26.8	13528
26.8	13656
26.8	13685
26.8	13756
26.8	13770
26.8	13814
26.8	13827
26.8	14054
26.8	14261
26.8	14546
26.8	14592
26.8	14858
26.8	15039
26.8	15159
26.8	15420
26.8	15459
26.8	15508
26.8	15540
26.8	15547
26.8	15727
26.9	37
26.9	43
26.9	112
26.9	467
26.9	527
26.9	714
26.9	731
26.9	897
26.9	983
26.9	1090
26.9	1226
26.9	1239
26.9	1243
26.9	1335
26.9	1498
26.9	1535
26.9	1557
26.9	1570
26.9	1679
26.9	1681
26.9	1685
26.9	1927
26.9	2087
26.9	2310
26.9	2334
26.9	2354
26.9	2507
26.9	2851
26.9	2919
26.9	3307
26.9	3348
26.9	3450
26.9	3629
26.9	3681
26.9	3922
26.9	4512
26.9	4580
26.9	4618
26.9	4638
26.9	4792
26.9	4851
26.9	5430
26.9	5611
26.9	5681
26.9	5828
26.9	5882
26.9	5955
26.9	5971
26.9	5998
26.9	6229
26.9	6354
26.9	6605
26.9	6747
26.9	6803
26.9	6926
26.9	7017
26.9	7097
26.9	7373
26.9	7430
26.9	7508
26.9	7537
26.9	7649
26.9	7750
26.9	7806
26.9	7865
26.9	7941
26.9	7979
26.9	8406
26.9	8468
26.9	8603
26.9	8689
26.9	8808
26.9	8809
26.9	8883
26.9	9355
26.9	9744
26.9	9763
26.9	10046
26.9	10157
26.9	10241
26.9	10749
26.9	10763
26.9	10777
26.9	10916
26.9	11019
26.9	11061
26.9	11103
