36.2	20829
36.2	21864
36.2	23430
36.3	483
36.3	2354
36.3	3826
36.3	5368
36.3	6172
36.3	7735
36.3	8050
36.3	8182
36.3	8234
36.3	8377
36.3	8443
36.3	8446
36.3	10086
36.3	10110
36.3	10199
36.3	12346
36.3	12830
36.3	14410
36.3	15331
36.3	17058
36.3	17060
36.3	17618
36.3	17982
36.3	18138
36.3	18628
36.3	18644
36.3	19025
36.3	19967
36.3	20439
36.3	22377
36.3	22582
36.3	22757
36.3	23136
36.3	23993
36.4	1296
36.4	1610
36.4	2160
36.4	3326
36.4	3983
36.4	4989
36.4	6625
36.4	7445
36.4	7539
36.4	7754
36.4	8022
36.4	8817
36.4	9192
36.4	10081
36.4	10091
36.4	10202
36.4	10637
36.4	10700
36.4	10922
36.4	11182
36.4	11274
36.4	11275
36.4	11568
36.4	12072
36.4	12958
36.4	13727
36.4	13959
36.4	14393
36.4	14570
36.4	14814
36.4	15134
36.4	15634
36.4	17396
36.4	17939
36.4	18145
36.4	18632
36.4	18946
36.4	19577
36.4	19765
36.4	20403
36.4	20471
36.4	21311
36.4	22484
36.4	23804
36.4	23922
36.5	52
36.5	100
36.5	1169
36.5	2052
36.5	2539
36.5	4292
36.5	4666
36.5	4746
36.5	6488
36.5	6971
36.5	7686
36.5	7707
36.5	8213
36.5	8236
36.5	8415
36.5	8533
36.5	8858
36.5	9757
36.5	10536
36.5	10974
36.5	11190
36.5	11208
36.5	11245
36.5	12258
36.5	12285
36.5	12383
36.5	12418
36.5	12476
36.5	12611
36.5	12721
36.5	12804
36.5	12953
36.5	13216
36.5	15119
36.5	15297
36.5	15386
36.5	15966
36.5	16201
36.5	16394
36.5	16447
36.5	16515
36.5	17024
36.5	18217
36.5	18933
36.5	19014
36.5	19332
36.5	20204
36.5	21067
36.5	21133
36.5	21485
36.5	22466
36.5	23491
36.6	1602
36.6	2747
36.6	2951
36.6	3141
36.6	3926
36.6	3932
36.6	4489
36.6	4950
36.6	5083
36.6	6190
36.6	6304
36.6	6453
36.6	6590
36.6	7174
36.6	7684
36.6	8438
36.6	9222
36.6	10741
36.6	12145
36.6	12538
36.6	12692
36.6	13784
36.6	14650
36.6	15826
36.6	16592
36.6	17634
36.6	18380
36.6	18636
36.6	18949
36.6	19112
36.6	19826
36.6	19847
36.6	19904
36.6	20295
36.6	20373
36.6	22027
36.6	22323
36.6	22828
36.6	22939
36.6	22963
36.6	23153
36.6	23848
36.7	283
36.7	963
36.7	1350
36.7	1443
36.7	1865
36.7	1919
36.7	2508
36.7	2650
36.7	2817
36.7	4106
36.7	4451
36.7	4830
36.7	5713
36.7	6415
36.7	6455
36.7	7078
36.7	7185
36.7	7710
36.7	7988
36.7	8579
36.7	9131
36.7	9353
36.7	9945
36.7	10153
36.7	10280
36.7	10878
36.7	11562
36.7	13136
36.7	14215
36.7	14463
36.7	14586
36.7	15370
36.7	15517
36.7	16302
36.7	16407
36.7	16755
36.7	18273
36.7	18465
36.7	18922
36.7	19312
36.7	19514
36.7	20644
36.7	20692
36.7	20978
36.7	21356
