9.4	57
10.3	145
10.4	34
10.4	116
10.6	53
10.8	58
12.4	72
13.6	136
13.7	97
13.8	31
14.1	19
14.1	100
14.4	385
14.4	641
14.4	4096
14.4	4723
14.4	6045
14.4	6389
14.4	7638
14.5	74
14.6	231
14.6	4710
14.6	5025
14.7	1532
14.7	4754
14.7	5114
14.7	5397
14.7	5721
14.7	7616
14.9	2255
14.9	2960
14.9	4902
14.9	5367
14.9	5883
14.9	6605
15	89
15	386
15	5466
15	7572
15	7838
15.1	698
15.1	983
15.1	1095
15.1	4468
15.1	5273
15.1	5424
15.2	847
15.2	2178
15.2	4943
15.2	5240
15.2	5946
15.2	6424
15.2	7790
15.5	7657
15.7	131
15.8	2526
15.9	238
15.9	865
15.9	3056
15.9	3508
15.9	7680
15.9	7714
16	3337
16.1	671
16.1	2148
16.1	4111
16.1	4408
16.1	5904
16.2	78
16.2	3922
16.2	7567
16.3	276
16.3	2702
16.3	6719
16.3	6770
16.3	7669
16.4	124
16.4	259
16.4	553
16.4	1256
16.4	1827
16.4	3193
16.4	5530
16.4	6637
16.4	7265
16.4	7389
16.4	7786
16.5	7
16.5	691
16.5	997
16.5	1397
16.5	2642
16.5	3422
16.5	3788
16.5	3925
16.5	3989
16.5	4086
16.5	4389
16.5	4619
16.5	4668
16.5	5929
16.5	6720
16.5	7004
16.5	7065
16.6	396
16.6	640
16.6	1336
16.6	1588
16.6	1813
16.6	1881
16.6	2660
16.6	3154
16.6	3804
16.6	4337
16.6	4519
16.6	5477
16.6	6140
16.6	6736
16.6	7534
16.6	7976
16.7	349
16.7	541
16.7	1282
16.7	1481
16.7	2876
16.7	2909
16.7	3172
16.7	3605
16.7	3754
16.7	4005
16.7	4527
16.7	4797
16.7	4868
16.7	4963
16.7	5096
16.7	5187
16.7	6057
16.7	7479
16.7	7512
16.7	7513
16.7	7897
16.8	17
16.8	428
16.8	528
16.8	552
16.8	681
16.8	744
16.8	787
16.8	1010
16.8	1310
16.8	1589
16.8	1804
16.8	1822
16.8	1868
16.8	1954
16.8	2343
16.8	3120
16.8	3496
16.8	3810
16.8	3880
16.8	4278
16.8	4531
16.8	5050
16.8	5292
16.8	5576
16.8	5832
16.8	6134
16.8	6608
16.8	6739
16.8	6766
16.8	6813
16.8	6874
16.8	7465
16.8	7660
16.8	7888
16.8	7947
16.9	62
16.9	356
16.9	490
16.9	661
16.9	850
16.9	1425
16.9	1440
16.9	1637
16.9	1880
16.9	1899
16.9	1900
16.9	2657
16.9	2704
16.9	2922
16.9	2981
16.9	3406
16.9	3761
16.9	4373
16.9	5060
16.9	5220
16.9	5562
16.9	5726
16.9	5729
16.9	6229
16.9	6234
16.9	6306
16.9	7036
16.9	7042
16.9	7449
16.9	7843
17	143
17	380
17	409
17	440
17	949
17	1753
17	2169
17	2364
17	2409
17	2799
17	3061
17	3606
17	3617
17	3648
17	4155
17	4452
17	5269
17	5556
17	5799
17	6367
17	6435
17	6467
17	6555
17	6628
17	7411
17	7431
17	7488
17.1	153
17.1	209
17.1	415
17.1	1023
17.1	1111
17.1	1211
17.1	1825
17.1	2112
17.1	2765
17.1	2872
17.1	3209
17.1	3533
17.1	3831
17.1	4050
17.1	4186
17.1	4265
17.1	4289
17.1	4665
17.1	4835
17.1	5070
17.1	5209
17.1	5390
17.1	5665
17.1	5675
17.1	5692
17.1	5909
17.1	6783
17.1	6837
17.1	7011
17.1	7253
17.1	7329
17.1	7440
17.1	7558
17.2	24
17.2	192
17.2	1347
17.2	2090
17.2	2459
17.2	2755
17.2	2766
17.2	3177
17.2	3240
17.2	3418
17.2	4048
17.2	4238
17.2	4405
17.2	4518
17.2	5053
17.2	5356
17.2	5443
17.2	5689
17.2	5874
17.2	5900
17.2	6048
17.2	6090
17.2	6684
17.2	6778
17.2	7160
17.2	7458
17.2	7662
17.2	7810
17.2	7985
17.3	55
17.3	87
17.3	297
17.3	637
17.3	952
17.3	1028
17.3	1365
17.3	1483
17.3	1643
17.3	2059
17.3	2071
17.3	2101
17.3	2106
17.3	2119
17.3	2539
17.3	2921
17.3	3034
17.3	3307
17.3	3580
17.3	3777
17.3	3786
17.3	3975
17.3	4131
17.3	4143
17.3	4228
17.3	4230
17.3	4479
17.3	4631
17.3	4652
17.3	4920
17.3	5185
17.3	5232
17.3	5512
17.3	5731
17.3	5993
17.3	6296
17.3	6416
17.3	6464
17.3	7030
17.3	7215
17.3	7410
17.3	7837
17.4	90
17.4	180
17.4	326
17.4	430
17.4	635
17.4	682
17.4	709
17.4	828
17.4	832
17.4	970
17.4	1312
17.4	1566
17.4	1601
17.4	1609
17.4	1638
17.4	1990
17.4	2038
17.4	2113
17.4	2261
17.4	2361
17.4	2500
17.4	2694
17.4	2831
17.4	3054
17.4	3064
17.4	3231
17.4	3380
17.4	3464
17.4	3505
17.4	4006
17.4	4068
17.4	4654
17.4	5126
17.4	5165
17.4	5238
17.4	5279
17.4	5299
17.4	5444
17.4	5674
17.4	5763
17.4	5791
17.4	5806
17.4	6200
17.4	6269
17.4	6463
17.4	6818
17.4	7085
17.4	7166
17.4	7298
17.4	7308
17.4	7498
17.4	7684
17.4	7950
17.4	7971
17.5	264
17.5	568
17.5	668
17.5	784
17.5	947
17.5	1035
17.5	1102
17.5	1107
17.5	1195
17.5	1267
17.5	1537
17.5	1559
17.5	1888
17.5	2086
17.5	2248
17.5	2252
17.5	2475
17.5	2795
17.5	2849
17.5	2864
17.5	2899
17.5	3081
17.5	3128
17.5	3242
17.5	3412
17.5	3673
17.5	3802
17.5	3824
17.5	4033
17.5	4402
17.5	4733
17.5	4763
17.5	4962
17.5	5386
17.5	5666
17.5	5796
17.5	5854
17.5	5899
17.5	6152
17.5	6268
17.5	6317
17.5	6335
17.5	6462
17.5	6473
17.5	7103
17.5	7604
17.6	159
17.6	189
17.6	240
17.6	864
17.6	1273
17.6	1416
17.6	1477
17.6	1748
17.6	2272
17.6	2534
17.6	2739
17.6	3121
17.6	3550
17.6	3562
17.6	4309
17.6	4328
17.6	4413
17.6	4472
17.6	4663
17.6	4715
17.6	5064
17.6	5142
17.6	5241
17.6	5655
17.6	6021
17.6	6059
17.6	6225
17.6	6271
17.6	6499
17.6	6686
17.6	6746
17.6	7127
17.6	7161
17.6	7496
17.6	7653
17.6	7873
17.6	7903
17.6	7967
17.6	7973
17.7	236
17.7	306
17.7	394
17.7	483
17.7	560
17.7	646
17.7	810
17.7	920
17.7	941
17.7	1166
17.7	1406
17.7	1895
17.7	2029
17.7	2149
17.7	2609
17.7	2788
17.7	2840
17.7	2851
17.7	3012
17.7	3486
17.7	3547
17.7	3710
17.7	3830
17.7	3896
17.7	4004
17.7	4813
17.7	5017
17.7	5173
17.7	5186
17.7	5225
17.7	5375
17.7	5654
17.7	5798
17.7	6154
17.7	6291
17.7	6495
17.7	6571
